step,key,value,unit,source
313,system.cpu.percent,100.0,percent,SYSTEM
313,system.memory.used_mb,371.5078125,MB,SYSTEM
350,validation.loss,0.27838316402435304,cross_entropy,EXPERIMENT
350,validation.accuracy,0.9138,fraction,EXPERIMENT
350,train.loss,0.23677149415016174,cross_entropy,EXPERIMENT
350,train.accuracy,0.9375,fraction,EXPERIMENT
400,validation.loss,0.25386345944404604,cross_entropy,EXPERIMENT
400,validation.accuracy,0.9247,fraction,EXPERIMENT
400,train.loss,0.3054732382297516,cross_entropy,EXPERIMENT
400,train.accuracy,0.9140625,fraction,EXPERIMENT
450,validation.loss,0.2348222942829132,cross_entropy,EXPERIMENT
450,validation.accuracy,0.9266,fraction,EXPERIMENT
450,train.loss,0.24469736218452454,cross_entropy,EXPERIMENT
450,train.accuracy,0.8984375,fraction,EXPERIMENT
500,validation.loss,0.22469803631305696,cross_entropy,EXPERIMENT
500,validation.accuracy,0.9309,fraction,EXPERIMENT
500,train.loss,0.2326236069202423,cross_entropy,EXPERIMENT
500,train.accuracy,0.9140625,fraction,EXPERIMENT
550,validation.loss,0.2009124966263771,cross_entropy,EXPERIMENT
550,validation.accuracy,0.9377,fraction,EXPERIMENT
550,train.loss,0.20457026362419128,cross_entropy,EXPERIMENT
550,train.accuracy,0.9453125,fraction,EXPERIMENT
600,validation.loss,0.18554912898540496,cross_entropy,EXPERIMENT
600,validation.accuracy,0.9463,fraction,EXPERIMENT
600,train.loss,0.18440529704093933,cross_entropy,EXPERIMENT
600,train.accuracy,0.953125,fraction,EXPERIMENT
626,train.epoch_loss,0.2307182862520218,cross_entropy,EXPERIMENT
626,train.epoch_accuracy,0.9318,fraction,EXPERIMENT
626,validation.loss,0.1769942073583603,cross_entropy,EXPERIMENT
626,validation.accuracy,0.9481,fraction,EXPERIMENT
626,performance.examples_per_second,1274.7051643587872,examples/second,EXPERIMENT
626,performance.epoch_duration_seconds,31.379805400036275,seconds,EXPERIMENT
626,system.cpu.percent,100.0,percent,SYSTEM
626,system.memory.used_mb,376.06640625,MB,SYSTEM
650,validation.loss,0.1702018791437149,cross_entropy,EXPERIMENT
650,validation.accuracy,0.9512,fraction,EXPERIMENT
650,train.loss,0.12874455749988556,cross_entropy,EXPERIMENT
650,train.accuracy,0.9453125,fraction,EXPERIMENT
700,validation.loss,0.1564146385192871,cross_entropy,EXPERIMENT
700,validation.accuracy,0.9528,fraction,EXPERIMENT
700,train.loss,0.10119301080703735,cross_entropy,EXPERIMENT
700,train.accuracy,0.984375,fraction,EXPERIMENT
750,validation.loss,0.15210192534923553,cross_entropy,EXPERIMENT
750,validation.accuracy,0.9543,fraction,EXPERIMENT
750,train.loss,0.07646357268095016,cross_entropy,EXPERIMENT
750,train.accuracy,0.9765625,fraction,EXPERIMENT
800,validation.loss,0.14033391803503037,cross_entropy,EXPERIMENT
800,validation.accuracy,0.9574,fraction,EXPERIMENT
800,train.loss,0.209868922829628,cross_entropy,EXPERIMENT
800,train.accuracy,0.953125,fraction,EXPERIMENT
850,validation.loss,0.12996144556999206,cross_entropy,EXPERIMENT
850,validation.accuracy,0.9619,fraction,EXPERIMENT
850,train.loss,0.10516650229692459,cross_entropy,EXPERIMENT
850,train.accuracy,0.9765625,fraction,EXPERIMENT
900,validation.loss,0.1237877936065197,cross_entropy,EXPERIMENT
900,validation.accuracy,0.9626,fraction,EXPERIMENT
900,train.loss,0.13198409974575043,cross_entropy,EXPERIMENT
900,train.accuracy,0.953125,fraction,EXPERIMENT
939,train.epoch_loss,0.1406036617398262,cross_entropy,EXPERIMENT
939,train.epoch_accuracy,0.959,fraction,EXPERIMENT
939,validation.loss,0.12156057957410812,cross_entropy,EXPERIMENT
939,validation.accuracy,0.9641,fraction,EXPERIMENT
939,performance.examples_per_second,1331.3471098912523,examples/second,EXPERIMENT
939,performance.epoch_duration_seconds,30.04475670005195,seconds,EXPERIMENT
939,system.cpu.percent,100.0,percent,SYSTEM
939,system.memory.used_mb,376.0859375,MB,SYSTEM
940,test.loss,0.109922931265831,cross_entropy,EXPERIMENT
940,test.accuracy,0.9662,fraction,EXPERIMENT
940,performance.run_duration_seconds,92.52849170006812,seconds,EXPERIMENT
